Date,Open,High,Low,Close,Adj Close,Volume
2015-06-17,251.729996,253.179993,249.910004,251.800003,251.800003,122300
2015-06-18,253.669998,256.820007,251.960007,254.970001,254.970001,156300
2015-06-19,255.410004,255.410004,249.559998,250.089996,250.089996,107000
2015-06-22,251.389999,251.389999,246.320007,248.490005,248.490005,101800
2015-06-23,248.839996,249.110001,244.520004,245.149994,245.149994,175200
2015-06-24,244.520004,244.520004,238.520004,238.830002,238.830002,245800
2015-06-25,239.139999,240.399994,237.339996,239.619995,239.619995,117400
2015-06-26,240.000000,242.199997,237.000000,237.619995,237.619995,169900
2015-06-29,235.800003,237.470001,231.699997,231.869995,231.869995,97200
2015-06-30,232.350006,235.339996,231.559998,231.990005,231.990005,81600
2015-07-01,233.919998,234.869995,227.850006,228.630005,228.630005,150400
2015-07-02,228.289993,229.979996,227.039993,227.800003,227.800003,173800
2015-07-06,228.259995,229.339996,225.169998,225.880005,225.880005,247700
2015-07-07,225.619995,226.919998,220.500000,225.940002,225.940002,201500
2015-07-08,223.800003,227.259995,223.750000,224.360001,224.360001,99600
2015-07-09,226.990005,229.059998,225.690002,226.080002,226.080002,103400
2015-07-10,228.570007,228.759995,225.029999,227.160004,227.160004,84300
2015-07-13,229.009995,231.179993,228.449997,229.750000,229.750000,82800
2015-07-14,230.399994,231.380005,224.630005,225.259995,225.259995,119800
2015-07-15,226.199997,226.279999,219.500000,220.550003,220.550003,225900
2015-07-16,220.500000,224.320007,220.350006,221.850006,221.850006,155000
2015-07-17,221.759995,226.479996,221.149994,223.250000,223.250000,145600
2015-07-20,223.750000,226.809998,222.110001,222.589996,222.589996,168400
2015-07-21,222.809998,224.979996,222.039993,222.570007,222.570007,156800
2015-07-22,222.850006,223.100006,220.919998,221.660004,221.660004,147800
2015-07-23,221.389999,225.000000,221.220001,222.960007,222.960007,225900
2015-07-24,224.070007,226.250000,223.190002,224.149994,224.149994,169000
2015-07-27,221.199997,222.639999,217.869995,218.210007,218.210007,221300
2015-07-28,218.630005,219.059998,214.210007,218.199997,218.199997,196800
2015-07-29,217.589996,222.770004,217.169998,222.509995,222.509995,223100
2015-07-30,223.820007,225.869995,221.350006,223.470001,223.470001,347300
2015-07-31,216.000000,222.500000,215.000000,220.520004,220.520004,524000
2015-08-03,220.809998,229.889999,220.009995,228.190002,228.190002,255000
2015-08-04,227.630005,235.949997,227.289993,234.779999,234.779999,234700
2015-08-05,235.000000,235.750000,231.229996,233.220001,233.220001,159500
2015-08-06,233.449997,234.960007,230.009995,232.850006,232.850006,171400
2015-08-07,231.380005,235.899994,231.380005,235.070007,235.070007,126000
2015-08-10,235.580002,238.630005,233.470001,234.679993,234.679993,118100
2015-08-11,233.410004,235.309998,231.500000,233.330002,233.330002,100100
2015-08-12,232.929993,235.500000,230.800003,234.300003,234.300003,135400
2015-08-13,235.559998,238.720001,232.080002,235.139999,235.139999,90000
2015-08-14,233.750000,237.929993,232.179993,236.550003,236.550003,117300
2015-08-17,234.839996,237.419998,232.000000,233.910004,233.910004,102300
2015-08-18,232.869995,236.089996,231.440002,232.580002,232.580002,114900
2015-08-19,231.500000,231.500000,224.029999,225.889999,225.889999,207900
2015-08-20,224.009995,225.550003,218.949997,219.240005,219.240005,180000
2015-08-21,215.000000,217.979996,210.250000,213.279999,213.279999,279200
2015-08-24,201.029999,209.570007,195.270004,204.669998,204.669998,303900
2015-08-25,210.020004,212.000000,202.419998,202.610001,202.610001,126900
2015-08-26,205.880005,205.940002,198.410004,205.149994,205.149994,280300
2015-08-27,205.589996,208.610001,204.279999,208.190002,208.190002,143600
2015-08-28,208.179993,209.990005,206.770004,208.419998,208.419998,85400
2015-08-31,208.020004,208.960007,204.009995,205.070007,205.070007,97200
2015-09-01,202.000000,203.000000,196.529999,197.050003,197.050003,160800
2015-09-02,198.389999,201.589996,195.039993,201.500000,201.500000,191600
2015-09-03,201.809998,209.800003,200.830002,208.009995,208.009995,160700
2015-09-04,205.800003,209.649994,205.649994,208.270004,208.270004,116800
2015-09-08,209.570007,209.990005,205.039993,208.229996,208.229996,154500
2015-09-09,209.190002,213.979996,207.860001,213.339996,213.339996,196900
2015-09-10,213.320007,216.190002,213.089996,213.399994,213.399994,113400
2015-09-11,212.949997,216.789993,211.339996,215.710007,215.710007,107000
2015-09-14,215.800003,228.119995,215.509995,227.759995,227.759995,302500
2015-09-15,228.759995,228.759995,219.429993,222.089996,222.089996,234700
2015-09-16,225.479996,226.619995,222.190002,223.039993,223.039993,198900
2015-09-17,223.300003,226.740005,223.000000,224.460007,224.460007,158500
2015-09-18,223.039993,230.110001,221.210007,229.029999,229.029999,262400
2015-09-21,229.289993,231.320007,225.160004,225.940002,225.940002,153900
2015-09-22,223.720001,227.509995,222.759995,225.490005,225.490005,155800
2015-09-23,225.979996,225.979996,215.399994,217.039993,217.039993,160100
2015-09-24,216.000000,217.970001,214.000000,217.479996,217.479996,94900
2015-09-25,218.729996,220.960007,216.000000,217.479996,217.479996,70600
2015-09-28,217.479996,218.880005,213.199997,214.179993,214.179993,73600
2015-09-29,213.509995,215.729996,211.509995,212.630005,212.630005,105400
2015-09-30,214.419998,215.369995,209.750000,210.610001,210.610001,162700
2015-10-01,210.580002,214.029999,205.270004,213.500000,213.500000,132800
2015-10-02,211.270004,211.850006,208.330002,211.110001,211.110001,86700
2015-10-05,212.990005,219.589996,212.830002,219.240005,219.240005,89500
2015-10-06,219.320007,219.320007,212.410004,217.240005,217.240005,119000
2015-10-07,218.839996,222.369995,215.800003,222.169998,222.169998,80400
2015-10-08,221.179993,226.130005,218.630005,225.690002,225.690002,125000
2015-10-09,226.889999,229.830002,225.139999,228.440002,228.440002,99700
2015-10-12,229.229996,229.229996,226.039993,228.350006,228.350006,123100
2015-10-13,228.000000,232.639999,226.800003,227.529999,227.529999,130900
2015-10-14,227.449997,232.839996,227.220001,230.119995,230.119995,118500
2015-10-15,230.919998,235.529999,230.919998,235.039993,235.039993,150100
2015-10-16,236.039993,244.369995,235.270004,240.580002,240.580002,192200
2015-10-19,240.750000,244.369995,240.250000,241.339996,241.339996,164900
2015-10-20,245.000000,259.380005,244.910004,258.429993,258.429993,297300
2015-10-21,259.000000,260.510010,253.149994,255.419998,255.419998,138100
2015-10-22,257.059998,258.640015,253.679993,257.649994,257.649994,84900
2015-10-23,259.679993,259.679993,255.139999,257.779999,257.779999,66200
2015-10-26,258.040009,259.899994,254.399994,255.820007,255.820007,56300
2015-10-27,255.429993,258.019989,247.039993,248.279999,248.279999,94200
2015-10-28,249.360001,249.360001,241.809998,245.949997,245.949997,225500
2015-10-29,244.919998,251.440002,243.699997,244.940002,244.940002,163600
2015-10-30,228.839996,228.839996,212.000000,219.589996,219.589996,562700
2015-11-02,219.869995,227.440002,219.160004,224.800003,224.800003,192800
2015-11-03,223.000000,223.570007,217.619995,217.940002,217.940002,133300
2015-11-04,218.589996,220.050003,214.020004,215.839996,215.839996,185600
2015-11-05,215.979996,216.350006,209.949997,211.270004,211.270004,154300
2015-11-06,210.919998,212.429993,203.759995,210.000000,210.000000,290300
2015-11-09,209.059998,214.250000,207.710007,213.830002,213.830002,123500
2015-11-10,212.990005,213.339996,207.649994,208.509995,208.509995,182400
2015-11-11,209.500000,210.940002,207.850006,209.660004,209.660004,98200
2015-11-12,209.470001,210.279999,205.559998,205.770004,205.770004,188200
2015-11-13,204.970001,205.160004,201.259995,201.899994,201.899994,206600
2015-11-16,201.419998,212.330002,201.419998,209.570007,209.570007,216200
2015-11-17,210.710007,215.119995,210.009995,210.410004,210.410004,113700
2015-11-18,211.410004,214.050003,208.429993,213.399994,213.399994,102600
2015-11-19,214.259995,214.830002,211.580002,212.850006,212.850006,91400
2015-11-20,214.470001,217.100006,212.139999,212.360001,212.360001,92400
2015-11-23,213.000000,214.899994,212.839996,213.699997,213.699997,110700
2015-11-24,211.949997,218.800003,210.470001,215.389999,215.389999,127100
2015-11-25,216.470001,217.419998,212.479996,212.919998,212.919998,80100
2015-11-27,213.029999,219.649994,212.169998,218.490005,218.490005,51000
2015-11-30,217.869995,221.350006,213.250000,213.619995,213.619995,96100
2015-12-01,214.100006,216.000000,212.059998,214.720001,214.720001,169500
2015-12-02,215.000000,215.729996,213.509995,214.429993,214.429993,103900
2015-12-03,215.089996,215.850006,207.500000,207.529999,207.529999,93900
2015-12-04,208.750000,216.440002,207.669998,212.850006,212.850006,94200
2015-12-07,212.899994,216.440002,211.210007,214.000000,214.000000,143500
2015-12-08,212.570007,221.500000,211.960007,220.410004,220.410004,151100
2015-12-09,220.240005,222.570007,214.350006,214.600006,214.600006,135400
2015-12-10,214.350006,221.000000,213.550003,217.710007,217.710007,136600
2015-12-11,215.580002,219.559998,212.610001,213.619995,213.619995,124100
2015-12-14,213.669998,215.750000,203.949997,206.539993,206.539993,207600
2015-12-15,207.880005,208.440002,203.490005,205.490005,205.490005,113700
2015-12-16,206.800003,208.529999,202.000000,207.759995,207.759995,204400
2015-12-17,208.460007,208.940002,206.279999,207.350006,207.350006,105800
2015-12-18,206.210007,207.259995,204.089996,205.240005,205.240005,363300
2015-12-21,207.779999,207.779999,203.699997,204.339996,204.339996,112100
2015-12-22,204.759995,206.550003,203.000000,206.110001,206.110001,142200
2015-12-23,205.960007,207.089996,203.000000,203.830002,203.830002,113000
2015-12-24,203.000000,206.210007,203.000000,205.399994,205.399994,70300
2015-12-28,204.639999,204.899994,202.139999,203.869995,203.869995,72600
2015-12-29,204.100006,204.770004,198.679993,204.250000,204.250000,195600
2015-12-30,204.179993,204.179993,201.509995,202.649994,202.649994,112700
2015-12-31,202.509995,204.649994,200.050003,201.910004,201.910004,100000
2016-01-04,200.589996,201.470001,198.820007,199.250000,199.250000,203000
2016-01-05,199.250000,199.250000,193.369995,194.600006,194.600006,144800
2016-01-06,191.750000,193.050003,189.380005,190.479996,190.479996,221400
2016-01-07,187.839996,193.289993,186.850006,192.139999,192.139999,155400
2016-01-08,191.000000,191.000000,177.020004,177.520004,177.520004,340400
2016-01-11,177.830002,177.869995,169.509995,171.309998,171.309998,271400
2016-01-12,172.360001,173.729996,170.740005,172.419998,172.419998,293900
2016-01-13,172.419998,173.619995,166.320007,167.270004,167.270004,319200
2016-01-14,167.229996,170.300003,165.490005,168.800003,168.800003,325300
2016-01-15,165.000000,167.240005,163.009995,164.000000,164.000000,285800
2016-01-19,165.000000,167.779999,162.550003,166.160004,166.160004,332900
2016-01-20,165.410004,165.449997,160.839996,163.720001,163.720001,238600
2016-01-21,163.389999,166.179993,163.029999,163.949997,163.949997,232200
2016-01-22,164.089996,168.139999,162.570007,164.619995,164.619995,161900
2016-01-25,164.130005,165.639999,161.000000,163.550003,163.550003,148400
2016-01-26,164.500000,169.839996,163.949997,169.500000,169.500000,213900
2016-01-27,169.259995,173.419998,168.059998,171.869995,171.869995,190700
2016-01-28,172.440002,174.589996,168.979996,170.179993,170.179993,177800
2016-01-29,171.419998,179.369995,170.839996,179.250000,179.250000,193800
2016-02-01,180.470001,181.990005,178.289993,178.809998,178.809998,150000
2016-02-02,178.639999,178.639999,173.929993,174.899994,174.899994,123600
2016-02-03,176.000000,180.860001,173.339996,180.229996,180.229996,176100
2016-02-04,179.800003,180.240005,176.380005,178.309998,178.309998,187100
2016-02-05,178.070007,179.500000,176.460007,179.029999,179.029999,170700
2016-02-08,177.570007,185.970001,176.600006,184.660004,184.660004,274900
2016-02-09,183.419998,189.399994,178.669998,180.289993,180.289993,245900
2016-02-10,181.029999,182.229996,177.300003,177.550003,177.550003,111000
2016-02-11,176.210007,180.000000,174.399994,179.600006,179.600006,90100
2016-02-12,179.139999,187.500000,179.139999,185.039993,185.039993,174200
2016-02-16,186.889999,188.570007,182.770004,184.580002,184.580002,153200
2016-02-17,185.250000,188.940002,184.570007,188.649994,188.649994,135600
2016-02-18,189.089996,190.220001,182.690002,184.429993,184.429993,235300
2016-02-19,173.360001,181.970001,167.020004,181.020004,181.020004,399700
2016-02-22,182.660004,193.350006,181.100006,192.259995,192.259995,218600
2016-02-23,191.179993,193.740005,189.160004,191.020004,191.020004,208200
2016-02-24,189.699997,192.419998,188.779999,190.229996,190.229996,119300
2016-02-25,190.570007,192.580002,189.380005,191.919998,191.919998,106300
2016-02-26,191.729996,192.190002,187.529999,188.949997,188.949997,118900
2016-02-29,189.880005,191.490005,187.820007,188.110001,188.110001,154700
2016-03-01,188.979996,190.210007,186.559998,189.059998,189.059998,157300
2016-03-02,188.100006,195.199997,187.250000,194.960007,194.960007,123600
2016-03-03,194.929993,200.000000,192.279999,199.729996,199.729996,207300
2016-03-04,199.729996,202.770004,196.339996,198.720001,198.720001,229500
2016-03-07,198.389999,200.000000,196.679993,199.479996,199.479996,94200
2016-03-08,186.059998,191.960007,173.500000,175.210007,175.210007,406700
2016-03-09,175.190002,178.639999,171.470001,175.580002,175.580002,172000
2016-03-10,177.339996,183.070007,174.589996,180.050003,180.050003,158900
2016-03-11,181.220001,186.330002,179.630005,184.020004,184.020004,126400
2016-03-14,183.619995,187.520004,183.619995,185.600006,185.600006,132100
2016-03-15,185.000000,185.539993,181.009995,181.699997,181.699997,121800
2016-03-16,182.000000,186.210007,180.490005,185.179993,185.179993,87500
2016-03-17,186.000000,194.059998,184.800003,191.279999,191.279999,97800
2016-03-18,192.039993,193.130005,187.610001,190.449997,190.449997,227500
2016-03-21,190.250000,191.779999,185.830002,188.259995,188.259995,81500
2016-03-22,188.330002,189.279999,185.009995,187.770004,187.770004,102700
2016-03-23,187.360001,189.720001,185.589996,188.029999,188.029999,115200
2016-03-24,187.699997,188.940002,182.389999,184.350006,184.350006,116300
2016-03-28,186.479996,191.369995,185.610001,189.399994,189.399994,89500
2016-03-29,189.399994,192.809998,187.990005,191.710007,191.710007,122700
2016-03-30,190.440002,190.440002,183.100006,183.210007,183.210007,159500
2016-03-31,183.470001,187.960007,183.470001,185.070007,185.070007,110000
2016-04-01,184.070007,185.270004,181.690002,183.190002,183.190002,148700
2016-04-04,183.220001,183.220001,176.880005,179.419998,179.419998,81600
2016-04-05,178.649994,182.660004,177.350006,182.289993,182.289993,161100
2016-04-06,181.350006,181.970001,178.240005,179.179993,179.179993,134900
2016-04-07,178.660004,179.169998,172.320007,173.789993,173.789993,153900
2016-04-08,176.779999,178.240005,173.990005,176.619995,176.619995,99500
2016-04-11,176.910004,180.789993,176.039993,176.759995,176.759995,217400
2016-04-12,177.210007,180.199997,177.110001,178.770004,178.770004,173600
2016-04-13,179.000000,181.419998,177.750000,178.929993,178.929993,219900
2016-04-14,178.520004,181.259995,177.360001,177.899994,177.899994,207100
2016-04-15,177.820007,180.389999,176.789993,179.809998,179.809998,118500
2016-04-18,179.360001,180.500000,178.119995,179.479996,179.479996,85100
2016-04-19,180.000000,181.050003,176.419998,176.619995,176.619995,109000
2016-04-20,176.210007,179.000000,172.369995,178.029999,178.029999,165900
2016-04-21,177.429993,178.070007,172.589996,173.309998,173.309998,209900
2016-04-22,151.850006,162.000000,151.850006,159.410004,159.410004,954500
2016-04-25,158.649994,160.949997,155.710007,157.669998,157.669998,274600
2016-04-26,157.880005,159.000000,155.809998,156.429993,156.429993,188800
2016-04-27,156.800003,158.190002,154.979996,156.479996,156.479996,256300
2016-04-28,155.860001,156.809998,154.820007,155.410004,155.410004,114800
2016-04-29,155.419998,156.830002,154.740005,156.080002,156.080002,117700
2016-05-02,157.470001,160.000000,157.020004,158.350006,158.350006,171000
2016-05-03,157.559998,158.330002,153.029999,154.330002,154.330002,191500
2016-05-04,153.970001,154.899994,152.320007,152.509995,152.509995,216200
2016-05-05,152.660004,155.869995,152.660004,154.440002,154.440002,128500
2016-05-06,154.250000,155.490005,152.419998,154.210007,154.210007,107300
2016-05-09,153.039993,154.940002,153.039993,153.639999,153.639999,118900
2016-05-10,154.570007,156.789993,153.190002,154.250000,154.250000,148200
2016-05-11,154.250000,155.889999,151.520004,152.039993,152.039993,106200
2016-05-12,151.860001,155.729996,151.589996,155.449997,155.449997,180700
2016-05-13,155.570007,155.990005,149.990005,150.039993,150.039993,140500
2016-05-16,150.009995,152.750000,150.009995,151.350006,151.350006,170700
2016-05-17,151.350006,151.970001,145.660004,146.580002,146.580002,232300
2016-05-18,146.020004,147.970001,145.330002,146.419998,146.419998,163800
2016-05-19,148.220001,151.990005,146.610001,147.740005,147.740005,201700
2016-05-20,148.339996,150.720001,147.550003,150.600006,150.600006,148800
2016-05-23,150.000000,154.740005,150.000000,153.300003,153.300003,117600
2016-05-24,154.419998,157.899994,154.240005,157.580002,157.580002,197000
2016-05-25,157.550003,161.440002,155.800003,160.580002,160.580002,150400
2016-05-26,161.199997,161.360001,157.000000,157.449997,157.449997,95500
2016-05-27,157.509995,160.190002,157.330002,159.809998,159.809998,138000
2016-05-31,159.809998,159.809998,154.039993,155.399994,155.399994,157000
2016-06-01,155.210007,157.050003,152.279999,156.389999,156.389999,211400
2016-06-02,155.789993,156.940002,153.770004,156.100006,156.100006,160000
2016-06-03,156.889999,156.889999,153.940002,154.139999,154.139999,139700
2016-06-06,155.309998,156.149994,152.610001,155.250000,155.250000,171700
2016-06-07,154.559998,157.509995,152.830002,156.440002,156.440002,137200
2016-06-08,157.190002,162.600006,156.089996,161.960007,161.960007,160200
2016-06-09,162.410004,162.589996,159.779999,160.729996,160.729996,142500
2016-06-10,159.080002,160.130005,156.899994,159.889999,159.889999,151400
2016-06-13,160.029999,160.770004,156.259995,157.679993,157.679993,128000
2016-06-14,156.880005,160.279999,156.350006,159.169998,159.169998,111000
2016-06-15,160.050003,162.559998,157.490005,157.500000,157.500000,98200
2016-06-16,157.520004,159.949997,154.949997,159.690002,159.690002,102600
2016-06-17,160.270004,161.100006,158.160004,159.440002,159.440002,186500
2016-06-20,162.000000,162.940002,159.089996,159.759995,159.759995,131500
2016-06-21,160.100006,162.809998,157.199997,161.869995,161.869995,142400
2016-06-22,162.619995,164.100006,160.070007,160.479996,160.479996,100200
2016-06-23,162.440002,163.630005,160.039993,161.110001,161.110001,113800
2016-06-24,153.639999,161.669998,153.639999,161.020004,161.020004,157200
2016-06-27,161.020004,164.490005,160.000000,163.860001,163.860001,172100
2016-06-28,165.000000,167.199997,163.039993,163.350006,163.350006,198600
2016-06-29,165.539993,166.779999,161.559998,162.800003,162.800003,104400
2016-06-30,163.000000,171.179993,162.740005,171.029999,171.029999,222200
2016-07-01,172.080002,172.449997,166.059998,166.639999,166.639999,174900
2016-07-05,166.000000,169.770004,164.110001,167.880005,167.880005,181200
2016-07-06,167.860001,169.500000,166.020004,168.809998,168.809998,104400
2016-07-07,169.419998,170.500000,167.399994,168.529999,168.529999,67100
2016-07-08,169.229996,172.520004,168.710007,171.130005,171.130005,102800
2016-07-11,172.000000,172.610001,170.160004,170.750000,170.750000,92300
2016-07-12,170.580002,172.169998,169.500000,169.589996,169.589996,150500
2016-07-13,169.910004,171.630005,168.889999,169.690002,169.690002,98000
2016-07-14,170.210007,171.639999,166.250000,167.559998,167.559998,110500
2016-07-15,168.690002,170.000000,166.649994,169.500000,169.500000,64200
2016-07-18,168.860001,168.970001,165.740005,166.710007,166.710007,133400
2016-07-19,166.750000,168.039993,163.720001,164.669998,164.669998,142500
2016-07-20,164.110001,167.089996,162.199997,165.990005,165.990005,142400
2016-07-21,164.490005,166.130005,163.169998,164.740005,164.740005,248600
2016-07-22,172.000000,195.350006,170.000000,190.160004,190.160004,1152700
2016-07-25,188.139999,188.440002,179.699997,181.649994,181.649994,465900
2016-07-26,181.139999,185.759995,178.539993,183.380005,183.380005,184700
2016-07-27,184.330002,186.169998,178.690002,180.210007,180.210007,239200
2016-07-28,181.130005,182.679993,179.160004,180.169998,180.169998,140400
2016-07-29,180.000000,186.440002,179.759995,182.880005,182.880005,241700
2016-08-01,183.369995,183.589996,179.589996,182.160004,182.160004,150000
2016-08-02,181.050003,183.119995,179.880005,179.910004,179.910004,94600
2016-08-03,180.160004,180.160004,175.960007,178.300003,178.300003,99100
2016-08-04,178.380005,180.610001,177.509995,179.449997,179.449997,102500
2016-08-05,179.440002,180.889999,178.529999,179.449997,179.449997,79500
2016-08-08,178.639999,181.389999,178.339996,179.619995,179.619995,90900
2016-08-09,180.039993,180.830002,178.979996,180.110001,180.110001,72100
2016-08-10,181.320007,181.880005,179.240005,181.639999,181.639999,60100
2016-08-11,181.910004,187.389999,181.509995,184.020004,184.020004,82500
2016-08-12,183.960007,184.570007,181.330002,182.779999,182.779999,49200
2016-08-15,183.009995,188.100006,183.009995,186.550003,186.550003,122100
2016-08-16,186.690002,194.110001,185.250000,191.470001,191.470001,255300
2016-08-17,191.919998,192.960007,184.500000,186.610001,186.610001,126100
2016-08-18,185.639999,190.190002,185.639999,189.050003,189.050003,133800
2016-08-19,188.500000,189.589996,186.240005,188.820007,188.820007,138600
2016-08-22,188.589996,191.339996,187.240005,189.199997,189.199997,97800
2016-08-23,189.899994,191.169998,188.490005,190.470001,190.470001,167400
2016-08-24,189.589996,193.559998,188.130005,191.789993,191.789993,158500
2016-08-25,192.229996,194.570007,190.460007,190.910004,190.910004,144000
2016-08-26,191.550003,194.979996,190.039993,192.050003,192.050003,223800
2016-08-29,191.339996,192.979996,190.050003,190.279999,190.279999,182000
2016-08-30,189.630005,190.149994,183.649994,185.059998,185.059998,206000
2016-08-31,184.470001,185.490005,182.520004,182.649994,182.649994,155800
2016-09-01,181.759995,183.899994,180.149994,182.199997,182.199997,82200
2016-09-02,182.429993,186.240005,182.300003,186.059998,186.059998,170000
2016-09-06,186.940002,186.940002,182.080002,184.149994,184.149994,151200
2016-09-07,183.279999,184.320007,181.080002,183.080002,183.080002,254600
2016-09-08,183.110001,183.110001,178.259995,179.880005,179.880005,268400
2016-09-09,178.190002,179.190002,172.570007,174.250000,174.250000,338700
2016-09-12,174.199997,176.500000,173.380005,174.639999,174.639999,179900
2016-09-13,174.059998,174.559998,161.770004,168.500000,168.500000,475000
2016-09-14,169.570007,169.860001,163.899994,165.169998,165.169998,228900
2016-09-15,165.119995,165.529999,163.570007,164.500000,164.500000,237200
2016-09-16,162.860001,165.550003,159.009995,162.149994,162.149994,366200
2016-09-19,162.660004,162.660004,157.619995,158.190002,158.190002,160200
2016-09-20,158.440002,158.440002,151.169998,153.399994,153.399994,350000
2016-09-21,151.740005,153.850006,146.869995,151.059998,151.059998,516400
2016-09-22,151.979996,154.789993,150.509995,151.320007,151.320007,249200
2016-09-23,151.179993,154.869995,149.740005,152.300003,152.300003,183100
2016-09-26,151.119995,152.520004,149.729996,149.759995,149.759995,263600
2016-09-27,149.639999,153.440002,149.639999,150.289993,150.289993,221700
2016-09-28,150.949997,152.619995,148.100006,150.789993,150.789993,218300
2016-09-29,150.619995,152.479996,148.750000,151.610001,151.610001,192500
2016-09-30,150.970001,156.750000,150.970001,155.259995,155.259995,261700
2016-10-03,154.880005,155.759995,153.149994,154.660004,154.660004,213900
2016-10-04,154.559998,156.270004,151.949997,153.300003,153.300003,171000
2016-10-05,154.179993,156.919998,153.089996,155.029999,155.029999,147300
2016-10-06,153.899994,156.389999,152.039993,155.470001,155.470001,111600
2016-10-07,155.089996,157.630005,155.089996,157.440002,157.440002,129200
2016-10-10,156.710007,157.429993,155.089996,156.899994,156.899994,145400
2016-10-11,157.470001,159.589996,157.130005,158.220001,158.220001,135800
2016-10-12,158.850006,164.699997,158.399994,162.800003,162.800003,205300
2016-10-13,161.460007,164.600006,160.100006,163.179993,163.179993,194800
2016-10-14,157.990005,159.639999,152.000000,155.410004,155.410004,465200
2016-10-17,156.550003,156.630005,153.199997,155.100006,155.100006,233900
2016-10-18,157.000000,159.779999,156.699997,158.100006,158.100006,220800
2016-10-19,158.000000,161.000000,156.000000,160.649994,160.649994,245700
2016-10-20,160.699997,161.300003,154.350006,156.250000,156.250000,385800
2016-10-21,149.100006,165.399994,145.300003,163.000000,163.000000,944600
2016-10-24,165.000000,167.149994,163.000000,165.199997,165.199997,380300
2016-10-25,166.500000,166.800003,162.500000,163.199997,163.199997,231700
2016-10-26,163.600006,164.240005,158.199997,159.399994,159.399994,197900
2016-10-27,159.899994,160.949997,155.000000,156.000000,156.000000,201200
2016-10-28,155.899994,159.550003,155.850006,157.600006,157.600006,168400
2016-10-31,157.449997,159.000000,154.800003,155.250000,155.250000,141700
2016-11-01,155.199997,156.250000,154.750000,155.600006,155.600006,178000
2016-11-02,155.649994,158.500000,155.250000,155.550003,155.550003,161000
2016-11-03,155.600006,156.800003,154.699997,155.600006,155.600006,202200
2016-11-04,156.649994,158.300003,155.449997,156.800003,156.800003,173600
2016-11-07,159.100006,160.350006,157.600006,160.050003,160.050003,157400
2016-11-08,160.100006,163.800003,158.710007,162.649994,162.649994,182000
2016-11-09,157.750000,165.649994,157.050003,164.149994,164.149994,222300
2016-11-10,164.050003,168.500000,162.820007,168.350006,168.350006,235200
2016-11-11,168.050003,175.949997,167.000000,173.449997,173.449997,295700
2016-11-14,174.500000,176.500000,172.850006,175.300003,175.300003,271800
2016-11-15,175.500000,176.639999,170.399994,171.750000,171.750000,257500
2016-11-16,171.149994,172.100006,167.100006,167.350006,167.350006,160000
2016-11-17,166.949997,168.399994,162.800003,165.199997,165.199997,206600
2016-11-18,164.850006,166.850006,164.740005,165.800003,165.800003,106300
2016-11-21,165.850006,170.600006,165.850006,169.350006,169.350006,106900
2016-11-22,169.300003,172.449997,168.800003,172.300003,172.300003,106200
2016-11-23,171.649994,174.699997,171.500000,174.050003,174.050003,124700
2016-11-25,174.699997,176.399994,174.300003,174.899994,174.899994,44000
2016-11-28,175.550003,178.000000,174.479996,177.699997,177.699997,108600
2016-11-29,177.550003,180.449997,176.449997,178.000000,178.000000,217200
2016-11-30,178.100006,179.300003,172.949997,173.100006,173.100006,178900
2016-12-01,172.699997,174.649994,170.009995,170.699997,170.699997,159900
2016-12-02,170.550003,174.899994,170.550003,173.000000,173.000000,113900
2016-12-05,173.250000,176.669998,173.250000,175.000000,175.000000,122100
2016-12-06,174.550003,175.300003,171.699997,174.399994,174.399994,115700
2016-12-07,174.149994,176.350006,172.899994,175.750000,175.750000,130000
2016-12-08,175.399994,176.050003,171.550003,174.949997,174.949997,146300
2016-12-09,174.600006,176.500000,172.100006,173.550003,173.550003,181800
2016-12-12,173.500000,173.500000,167.860001,172.149994,172.149994,158300
2016-12-13,171.949997,172.399994,169.000000,171.800003,171.800003,171000
2016-12-14,171.449997,173.149994,168.429993,169.350006,169.350006,143400
2016-12-15,169.050003,169.929993,167.399994,169.199997,169.199997,152900
2016-12-16,169.050003,170.699997,164.649994,170.250000,170.250000,230700
2016-12-19,170.949997,173.850006,170.750000,172.199997,172.199997,168100
2016-12-20,171.949997,172.300003,168.199997,169.100006,169.100006,144200
2016-12-21,168.649994,170.850006,167.000000,167.350006,167.350006,98800
2016-12-22,167.100006,167.750000,164.350006,166.649994,166.649994,123000
2016-12-23,166.899994,171.300003,166.850006,169.600006,169.600006,87300
2016-12-27,169.149994,172.500000,169.000000,171.600006,171.600006,75900
2016-12-28,171.500000,172.500000,168.649994,169.300003,169.300003,100700
2016-12-29,169.750000,170.899994,167.899994,169.949997,169.949997,109100
2016-12-30,170.000000,170.050003,167.899994,169.850006,169.850006,107000
2017-01-03,170.699997,171.750000,167.699997,170.399994,170.399994,142400
2017-01-04,171.300003,175.600006,170.949997,174.899994,174.899994,95700
2017-01-05,173.399994,174.800003,171.949997,172.250000,172.250000,81300
2017-01-06,172.500000,174.179993,171.199997,171.350006,171.350006,76100
2017-01-09,164.449997,167.100006,157.550003,161.300003,161.300003,339100
2017-01-10,161.000000,162.800003,159.800003,160.600006,160.600006,159300
2017-01-11,160.949997,160.949997,156.300003,156.600006,156.600006,177600
2017-01-12,156.600006,157.949997,154.600006,157.300003,157.300003,153600
2017-01-13,157.600006,159.399994,156.899994,158.600006,158.600006,62500
